loyalty_number,loyalty_card,education,gender,total_flights_lifetime,total_distance_km,total_points_earned,total_points_used,avg_salary,total_activity_periods
838881,Star,Bachelor,Male,36,51061,51061.0,757,64308.0,24
202182,Aurora,College,Male,47,63715,63715.0,2831,73262.0,24
611618,Star,College,Male,33,54854,54854.0,622,73262.0,24
559016,Star,Bachelor,Female,27,37639,37639.0,541,49212.0,24
268842,Nova,College,Female,45,66398,66398.0,547,73262.0,24
698915,Nova,Doctor,Female,0,0,0.0,0,115060.0,24
708337,Aurora,Master,Male,26,37984,37984.0,649,127666.0,24
880205,Nova,College,Female,34,47305,47305.0,0,73262.0,24
833704,Star,Bachelor,Female,28,44730,44730.0,1439,54794.0,24
688627,Star,College,Female,58,86558,86558.0,879,73262.0,24
770702,Nova,Bachelor,Female,4,3916,3916.0,0,67991.0,24
363513,Nova,Bachelor,Male,0,0,0.0,0,82943.0,24
679994,Star,College,Female,11,9219,9219.0,706,73262.0,24
514493,Star,Master,Male,5,10880,10880.0,0,92439.0,24
679132,Star,Master,Male,16,23286,23286.0,0,128118.0,24
617670,Star,College,Female,45,61273,61273.0,804,73262.0,24
621731,Nova,Bachelor,Male,28,46315,46315.0,501,83322.0,24
955463,Nova,Bachelor,Male,37,46363,46363.0,834,71130.0,24
372824,Nova,High School Or Below,Female,48,62688,62688.0,499,72217.0,24
236026,Star,Master,Female,48,62334,62334.0,0,100817.0,24
834304,Nova,Bachelor,Female,44,72800,72800.0,1135,63057.0,24
991672,Star,College,Male,33,61906,61906.0,976,73262.0,24
908882,Star,Bachelor,Male,13,15294,15294.0,0,68916.0,24
415077,Star,Bachelor,Female,23,38104,38104.0,725,91236.0,24
902015,Star,Bachelor,Male,39,56000,56000.0,1200,63501.0,24
700245,Star,College,Male,67,121938,121938.0,1750,73262.0,24
508080,Star,College,Female,33,43052,43052.0,2404,73262.0,24
512906,Star,College,Male,25,41036,41036.0,1822,73262.0,24
260155,Star,College,Male,44,70664,70664.0,1964,73262.0,24
606074,Star,High School Or Below,Male,16,20626,20626.0,721,71708.0,24
700871,Star,Bachelor,Female,39,52323,52323.0,0,74567.0,24
109612,Aurora,College,Female,17,30477,30477.0,667,73262.0,24
908248,Star,High School Or Below,Male,0,0,0.0,0,44469.0,24
766766,Nova,College,Female,0,0,0.0,0,73262.0,24
378153,Star,College,Male,30,35604,53406.0,505,73262.0,11
724272,Nova,Bachelor,Male,39,70404,70404.0,1446,99444.0,24
601586,Star,Bachelor,Male,47,65729,65729.0,572,94946.0,24
294283,Star,Bachelor,Female,40,59093,59093.0,1610,93197.0,24
235102,Star,Bachelor,Male,47,76151,76151.0,462,62308.0,24
616722,Star,Bachelor,Male,20,33317,33317.0,1065,89435.0,24
702542,Star,Bachelor,Male,38,50197,50197.0,0,87238.0,24
429689,Star,Bachelor,Female,0,0,0.0,0,72029.0,24
208630,Nova,High School Or Below,Male,0,0,0.0,0,56220.0,24
616083,Star,Bachelor,Male,45,70281,70281.0,2703,57510.0,24
141877,Star,Bachelor,Female,44,75621,75621.0,837,46896.0,24
788947,Star,College,Female,53,77334,77334.0,1262,73262.0,24
409684,Nova,Bachelor,Male,36,49679,49679.0,0,52712.0,24
544493,Aurora,Bachelor,Female,43,68244,68244.0,1233,53287.0,24
202227,Star,Bachelor,Male,0,0,0.0,0,53315.0,24
777531,Star,Bachelor,Male,44,81393,81393.0,471,70236.0,24
430265,Nova,Bachelor,Male,18,30088,30088.0,0,102826.0,24
246059,Star,Bachelor,Female,29,39347,39347.0,544,56883.0,24
625870,Star,Bachelor,Female,45,63589,63589.0,546,61809.0,24
557880,Star,High School Or Below,Male,49,66070,66070.0,1564,58214.0,24
902515,Aurora,College,Female,57,75378,75378.0,645,73262.0,24
979901,Nova,College,Male,25,47138,47138.0,404,73262.0,24
348740,Star,Bachelor,Male,44,65155,65155.0,433,82300.0,24
622036,Nova,Bachelor,Male,8,17017,17017.0,0,73639.0,24
327365,Aurora,High School Or Below,Male,5,10990,10990.0,0,40432.0,24
376725,Aurora,Bachelor,Female,26,41723,41723.0,360,58835.0,24
904370,Nova,Bachelor,Male,5,7396,7396.0,0,60672.0,24
936319,Star,Bachelor,Female,40,68382,68382.0,2294,80818.0,24
831035,Star,College,Female,52,85908,85908.0,0,73262.0,24
337818,Aurora,Bachelor,Male,57,90016,90016.0,1801,61449.0,24
920792,Star,College,Female,40,56677,56677.0,1654,73262.0,24
600651,Nova,Bachelor,Male,45,56556,56556.0,2283,61836.0,24
881828,Star,Bachelor,Male,43,65003,65003.0,1529,58033.0,24
815796,Star,Bachelor,Male,34,41418,41418.0,0,89572.0,24
190236,Star,Bachelor,Male,37,60328,60328.0,1097,59867.0,24
789892,Aurora,Bachelor,Male,37,50309,50309.0,1507,70541.0,24
339274,Aurora,College,Female,0,0,0.0,0,73262.0,24
465603,Star,College,Male,54,78516,78516.0,1505,73262.0,24
295533,Nova,College,Female,35,51209,51209.0,437,73262.0,24
545541,Nova,Bachelor,Male,24,42418,42418.0,538,83672.0,24
106037,Nova,Bachelor,Male,51,68781,68781.0,0,94980.0,24
144936,Star,Bachelor,Female,16,24547,24547.0,393,82675.0,24
566165,Nova,Bachelor,Male,38,61122,61122.0,2415,61441.0,24
798525,Star,College,Female,43,64607,64607.0,866,73262.0,24
604077,Nova,Bachelor,Male,2,4554,4554.0,0,100185.0,24
166829,Nova,Bachelor,Female,26,44288,44288.0,0,56286.0,24
393604,Aurora,Bachelor,Male,19,36906,36906.0,1151,71910.0,24
555301,Star,Bachelor,Female,33,43928,43928.0,357,67090.0,24
526481,Aurora,Bachelor,Female,24,41619,41619.0,2052,95979.0,24
587769,Star,Doctor,Male,0,0,0.0,0,212281.0,24
534464,Star,Bachelor,Female,39,58038,58038.0,1596,87286.0,24
561917,Aurora,Bachelor,Male,6,7250,7250.0,0,77574.0,24
281979,Aurora,College,Female,40,57779,57779.0,2334,73262.0,24
982446,Star,Bachelor,Female,28,38605,38605.0,562,68790.0,24
906826,Nova,College,Male,40,53567,53567.0,982,73262.0,24
358900,Aurora,Bachelor,Female,33,51704,51704.0,0,50298.0,24
341549,Nova,College,Female,31,50296,50296.0,1058,73262.0,24
637453,Nova,College,Male,0,0,0.0,0,73262.0,24
426791,Star,Bachelor,Female,28,36107,36107.0,534,101983.0,24
745908,Nova,Bachelor,Female,28,43601,43601.0,0,102279.0,24
354438,Star,College,Male,8,13892,13892.0,328,73262.0,24
744234,Star,College,Male,27,39826,39826.0,0,73262.0,24
365596,Aurora,College,Male,50,76691,100890.0,512,73262.0,11
377796,Star,Doctor,Female,0,0,0.0,0,115440.0,24
579438,Aurora,Doctor,Male,12,19086,19086.0,0,90083.0,24
646519,Star,Bachelor,Male,34,44979,44979.0,955,67804.0,24
812057,Star,Master,Male,63,93929,93929.0,514,100817.0,24
549686,Star,Master,Male,34,48028,48028.0,932,97596.0,24
879600,Aurora,Bachelor,Female,0,0,0.0,0,79745.0,24
458745,Aurora,Bachelor,Female,24,22800,34200.0,423,68665.0,11
445632,Nova,Bachelor,Female,42,65457,65457.0,1513,101335.0,24
423821,Nova,Doctor,Female,33,38133,38133.0,646,172891.0,24
699739,Nova,College,Female,38,44397,44397.0,0,73262.0,24
203696,Star,Bachelor,Male,49,63630,63630.0,414,59576.0,24
442879,Aurora,College,Female,46,58733,58733.0,1050,73262.0,24
455758,Aurora,Bachelor,Male,11,14230,14230.0,506,81892.0,24
518771,Star,Bachelor,Male,34,40820,40820.0,0,87635.0,24
720197,Nova,College,Female,35,60723,60723.0,1673,73262.0,24
332289,Nova,Bachelor,Female,38,52336,52336.0,1924,79789.0,24
799510,Star,Bachelor,Female,20,33469,33469.0,0,50879.0,24
470469,Star,Bachelor,Female,37,51049,51049.0,537,96790.0,24
422358,Aurora,Bachelor,Male,46,73428,73428.0,585,58314.0,24
710115,Star,College,Male,37,50938,50938.0,963,73262.0,24
191626,Aurora,Bachelor,Female,16,23364,23364.0,476,99133.0,24
828040,Aurora,College,Male,8,15840,15840.0,0,73262.0,24
612834,Nova,Bachelor,Female,39,57054,57054.0,1806,79817.0,24
607123,Nova,College,Female,40,53960,53960.0,1791,73262.0,24
142800,Star,Bachelor,Male,0,0,0.0,0,55925.0,24
554636,Star,Bachelor,Female,28,46447,46447.0,907,103105.0,24
183224,Aurora,Bachelor,Male,43,68716,68716.0,407,66210.0,24
581294,Star,College,Male,49,86011,86011.0,0,73262.0,24
966797,Nova,Bachelor,Female,40,64152,64152.0,1506,47602.0,24
233084,Aurora,High School Or Below,Male,57,87153,87153.0,2918,65565.0,24
611689,Star,Bachelor,Male,38,48477,48477.0,664,50114.0,24
211083,Star,College,Male,40,59425,59425.0,929,73262.0,24
987205,Star,High School Or Below,Male,30,47524,47524.0,0,73770.0,24
244652,Aurora,High School Or Below,Male,32,51565,51565.0,305,47238.0,24
156945,Nova,Bachelor,Male,26,36751,36751.0,0,99335.0,24
274179,Star,Doctor,Male,9,17352,17352.0,489,56291.0,24
442609,Star,Bachelor,Female,37,61573,61573.0,0,94407.0,24
264690,Nova,Bachelor,Female,50,72348,72348.0,454,53496.0,24
295205,Star,College,Female,31,46471,46471.0,1084,73262.0,24
592966,Aurora,Bachelor,Female,36,59640,59640.0,501,62515.0,24
521545,Nova,Bachelor,Female,41,65799,65799.0,450,48381.0,24
553530,Nova,College,Male,50,59889,59889.0,1207,73262.0,24
649972,Star,Bachelor,Female,15,25493,25493.0,1262,102659.0,24
757879,Nova,Bachelor,Male,40,75660,75660.0,1251,55131.0,24
125300,Star,Bachelor,Male,38,57555,57555.0,906,88198.0,24
765747,Star,Bachelor,Female,25,43725,43725.0,809,60490.0,24
439566,Star,Bachelor,Male,35,60668,60668.0,0,59184.0,24
384328,Nova,College,Female,28,49853,49853.0,723,73262.0,24
516674,Nova,Bachelor,Female,22,26690,26690.0,462,97408.0,24
345908,Nova,High School Or Below,Female,32,54592,54592.0,729,52054.0,24
721377,Star,College,Male,45,87120,87120.0,2450,73262.0,24
700356,Nova,Doctor,Male,10,17784,17784.0,0,243021.0,24
531976,Aurora,College,Male,43,63604,63604.0,673,73262.0,24
549537,Nova,Doctor,Male,29,40961,40961.0,1123,176843.0,24
656415,Star,Bachelor,Male,46,53835,53835.0,449,50764.0,24
534972,Star,Doctor,Male,45,64567,64567.0,704,90083.0,24
169699,Aurora,Bachelor,Female,13,21674,21674.0,720,71635.0,24
708343,Star,Bachelor,Female,35,48233,48233.0,1120,91763.0,24
208668,Star,Bachelor,Male,1,513,513.0,542,99306.0,24
491404,Nova,College,Female,37,53020,53020.0,1199,73262.0,24
365346,Star,College,Female,41,67765,67765.0,862,73262.0,24
950193,Aurora,Bachelor,Male,40,53136,53136.0,971,80733.0,24
202156,Star,College,Male,32,47072,47072.0,413,73262.0,24
867532,Star,College,Female,17,33723,33723.0,426,73262.0,24
643099,Star,Bachelor,Female,4,3212,3212.0,0,103707.0,24
192651,Star,College,Male,42,66725,66725.0,1126,73262.0,24
725580,Nova,Bachelor,Female,4,4004,4004.0,416,71787.0,24
106978,Nova,Bachelor,Female,46,70762,70762.0,386,81959.0,24
897772,Star,High School Or Below,Male,54,80892,80892.0,1368,44490.0,24
559657,Star,Bachelor,Female,0,0,0.0,0,85966.0,24
965605,Nova,Bachelor,Male,61,87882,87882.0,3069,63252.0,24
512169,Aurora,Bachelor,Female,0,0,0.0,0,99788.0,24
968225,Aurora,Bachelor,Male,37,66387,66387.0,423,75414.0,24
583165,Aurora,Bachelor,Male,0,0,0.0,0,96786.0,24
671906,Nova,Bachelor,Female,0,0,0.0,0,50432.0,24
594997,Star,Bachelor,Female,32,42367,42367.0,1328,67540.0,24
540751,Nova,College,Male,43,73454,73454.0,1827,73262.0,24
197491,Nova,Doctor,Female,0,0,0.0,0,53353.0,24
472283,Nova,Bachelor,Male,0,0,0.0,0,51168.0,24
967233,Aurora,Bachelor,Male,0,0,0.0,0,60366.0,24
430559,Star,College,Male,0,0,0.0,0,73262.0,24
633490,Nova,Bachelor,Male,0,0,0.0,0,53465.0,24
766355,Aurora,Bachelor,Female,31,52306,78459.0,0,36033.0,11
854969,Star,Master,Female,35,48417,68274.0,399,100572.0,11
502952,Star,Bachelor,Male,10,16937,16937.0,0,58143.0,24
162420,Nova,Bachelor,Female,44,56946,56946.0,769,61769.0,24
263766,Aurora,Bachelor,Male,38,57999,57999.0,747,64373.0,24
198123,Star,College,Female,29,45390,45390.0,666,73262.0,24
600482,Nova,Bachelor,Female,28,42979,42979.0,316,87147.0,24
284362,Aurora,Doctor,Male,54,73122,73122.0,0,124103.0,24
827275,Nova,Bachelor,Male,21,31282,31282.0,337,78974.0,24
962730,Star,Bachelor,Female,29,46247,46247.0,805,68797.0,24
937662,Star,Bachelor,Female,45,60960,60960.0,491,58334.0,24
120206,Star,Bachelor,Male,0,0,0.0,0,104968.0,24
956438,Aurora,Bachelor,Male,49,61524,61524.0,1536,70280.0,24
945091,Star,Bachelor,Male,49,59326,59326.0,0,75996.0,24
721225,Nova,Bachelor,Female,35,54154,54154.0,373,74702.0,24
260106,Star,Bachelor,Female,6,10579,10579.0,0,88876.0,24
693045,Star,College,Female,18,27718,27718.0,880,73262.0,24
270969,Nova,High School Or Below,Female,13,26262,26262.0,0,60347.0,24
561072,Star,Bachelor,Female,44,71363,71363.0,2378,64476.0,24
280790,Star,Bachelor,Female,0,0,0.0,0,74870.0,24
581481,Star,Bachelor,Female,46,72104,72104.0,1673,96619.0,24
419953,Nova,Bachelor,Male,37,60477,60477.0,890,60244.0,24
659607,Star,High School Or Below,Female,52,64730,64730.0,415,49362.0,24
178036,Star,Bachelor,Male,36,52164,52164.0,539,65848.0,24
486831,Nova,Bachelor,Female,34,57944,57944.0,0,99788.0,24
531619,Nova,Bachelor,Male,45,73605,73605.0,0,73442.0,24
291148,Nova,Bachelor,Male,47,71341,71341.0,1509,73543.0,24
802797,Nova,Bachelor,Female,48,71394,71394.0,0,94655.0,24
866307,Star,Bachelor,Male,44,55849,55849.0,1683,100159.0,24
863223,Aurora,Master,Female,44,69483,69483.0,991,106899.0,24
103758,Star,Bachelor,Female,18,27295,27295.0,0,103461.0,24
435613,Star,Bachelor,Male,37,61430,61430.0,1438,84814.0,24
717407,Nova,Master,Female,41,55929,55929.0,1688,105487.0,24
356618,Aurora,Bachelor,Female,44,60579,60579.0,1581,52975.0,24
500026,Star,College,Male,24,30840,30840.0,583,73262.0,24
875473,Nova,Bachelor,Male,24,30242,30242.0,904,52384.0,24
920545,Star,Bachelor,Male,48,73068,73068.0,2087,74413.0,24
851982,Nova,Master,Female,33,56088,56088.0,0,101038.0,24
585793,Nova,College,Male,34,54018,54018.0,521,73262.0,24
149430,Star,Master,Female,16,28066,28066.0,1827,128352.0,24
694648,Nova,Bachelor,Female,5,9350,9350.0,0,84453.0,24
704074,Star,College,Female,20,21799,21799.0,876,73262.0,24
224854,Star,Bachelor,Female,32,44945,44945.0,323,89435.0,24
883025,Nova,College,Female,7,12256,12256.0,854,73262.0,24
257194,Nova,Bachelor,Female,0,0,0.0,0,79034.0,24
749684,Star,College,Female,42,73568,73568.0,942,73262.0,24
516984,Star,Bachelor,Male,61,84224,84224.0,1634,67126.0,24
707017,Star,College,Female,18,28946,28946.0,0,73262.0,24
823212,Nova,Bachelor,Male,0,0,0.0,0,48741.0,24
729677,Aurora,Doctor,Female,42,53712,53712.0,344,223427.0,24
571479,Star,Bachelor,Female,0,0,0.0,0,52736.0,24
553879,Aurora,Bachelor,Male,24,34937,34937.0,645,98692.0,24
830503,Aurora,College,Female,43,69343,69343.0,1555,73262.0,24
619537,Aurora,Bachelor,Female,36,48496,48496.0,1728,83013.0,24
601583,Star,Doctor,Male,26,25583,25583.0,0,118821.0,24
324143,Nova,Doctor,Male,23,34653,34653.0,517,121241.0,24
817456,Star,Bachelor,Male,39,70603,70603.0,1802,96807.0,24
597197,Star,Bachelor,Male,33,40342,40342.0,2356,96494.0,24
822102,Star,Bachelor,Male,22,31383,31383.0,1655,89040.0,24
868037,Star,High School Or Below,Male,48,80640,80640.0,2200,46106.0,24
717100,Star,College,Female,47,79515,79515.0,1797,73262.0,24
213723,Nova,Bachelor,Female,38,54376,54376.0,0,55845.0,24
209022,Aurora,Bachelor,Female,33,51953,51953.0,0,89435.0,24
831987,Nova,Bachelor,Female,0,0,0.0,0,51510.0,24
503217,Star,Bachelor,Male,50,79936,79936.0,825,81838.0,24
325593,Star,College,Female,66,76962,115443.0,475,73262.0,11
135574,Star,College,Male,23,38001,38001.0,0,73262.0,24
962637,Star,Bachelor,Female,28,47462,47462.0,1199,53594.0,24
411533,Aurora,Bachelor,Male,50,71796,71796.0,533,98698.0,24
997478,Star,Bachelor,Female,38,48718,48718.0,1764,84058.0,24
916851,Star,Bachelor,Female,42,66787,66787.0,941,90286.0,24
135257,Nova,Bachelor,Female,33,59305,65616.0,0,51362.0,11
711510,Star,Bachelor,Male,64,117042,117042.0,829,81503.0,24
740763,Aurora,Bachelor,Female,26,33014,33014.0,472,46580.0,24
937788,Star,Bachelor,Female,41,64625,64625.0,953,104777.0,24
221014,Aurora,Bachelor,Male,3,6000,6000.0,0,100214.0,24
488151,Aurora,College,Male,6,6270,6270.0,1011,73262.0,24
297218,Star,Bachelor,Male,0,0,0.0,0,70669.0,24
711565,Aurora,Bachelor,Male,25,40239,40239.0,0,99788.0,24
756791,Star,College,Female,37,54136,54136.0,0,73262.0,24
131997,Nova,College,Male,31,54337,54337.0,0,73262.0,24
714379,Aurora,Bachelor,Female,27,39201,39201.0,2556,59298.0,24
149426,Star,College,Female,31,53638,53638.0,1128,73262.0,24
953210,Star,Bachelor,Female,13,17928,17928.0,778,50879.0,24
405418,Nova,Bachelor,Female,32,46601,46601.0,523,58314.0,24
904736,Aurora,Bachelor,Female,21,34201,34201.0,950,72656.0,24
634328,Star,Bachelor,Female,0,0,0.0,0,92652.0,24
727952,Nova,Bachelor,Female,11,17579,17579.0,0,49458.0,24
674372,Nova,Bachelor,Male,5,7669,7669.0,0,57921.0,24
453165,Nova,College,Female,10,17454,17454.0,363,73262.0,24
688748,Star,Doctor,Male,6,8716,8716.0,399,253369.0,24
675419,Aurora,College,Female,0,0,0.0,0,73262.0,24
558511,Star,Bachelor,Female,67,103926,155889.0,712,67882.0,11
406369,Star,Bachelor,Female,27,25877,31161.0,0,71555.0,11
971670,Nova,Bachelor,Male,36,72004,108006.0,0,63284.0,11
524968,Star,Bachelor,Female,18,22386,30000.0,0,52881.0,11
121410,Nova,Bachelor,Male,60,93487,93487.0,1915,65986.0,24
591608,Aurora,Bachelor,Female,34,51160,51160.0,976,80885.0,24
548251,Star,Bachelor,Male,19,31174,31174.0,1487,54460.0,24
635334,Star,Bachelor,Male,27,40616,40616.0,0,86466.0,24
479872,Aurora,High School Or Below,Female,37,59710,59710.0,757,63688.0,24
171937,Star,Bachelor,Female,50,79129,79129.0,0,48445.0,24
551975,Star,Bachelor,Female,54,67351,67351.0,0,100721.0,24
680444,Aurora,Bachelor,Female,47,80256,80256.0,0,97193.0,24
480203,Nova,Bachelor,Male,47,64559,64559.0,1390,83156.0,24
225279,Star,Bachelor,Male,70,119991,171378.0,372,67271.0,11
944035,Star,Doctor,Male,37,56032,56032.0,1455,198691.0,24
319052,Aurora,Bachelor,Female,48,70806,70806.0,2082,53954.0,24
606962,Star,High School Or Below,Male,15,18912,18912.0,320,69957.0,24
202784,Star,College,Female,40,41099,41099.0,1264,73262.0,24
371739,Star,Bachelor,Female,38,46424,46424.0,524,98801.0,24
965482,Nova,Bachelor,Male,33,62241,62241.0,1020,50750.0,24
992769,Star,Master,Male,16,20176,20176.0,0,109361.0,24
407641,Aurora,College,Female,0,0,0.0,0,73262.0,24
624216,Star,College,Female,45,68719,68719.0,1626,73262.0,24
881749,Aurora,Bachelor,Female,46,60813,60813.0,1612,95671.0,24
632793,Star,High School Or Below,Female,33,39155,39155.0,506,60370.0,24
729173,Star,Bachelor,Male,36,55164,55164.0,584,66552.0,24
234588,Nova,Master,Male,56,83316,83316.0,1242,123828.0,24
724513,Star,Bachelor,Male,10,16593,16593.0,0,63694.0,24
222743,Star,Master,Male,32,45459,45459.0,516,126075.0,24
370066,Star,College,Male,41,65949,65949.0,414,73262.0,24
249982,Nova,Bachelor,Male,48,78776,78776.0,1386,93688.0,24
801391,Star,Bachelor,Female,44,79314,79314.0,1964,83669.0,24
182272,Nova,Bachelor,Female,37,51437,51437.0,1242,57975.0,24
976700,Star,Bachelor,Female,28,39478,39478.0,549,52406.0,24
426990,Nova,Bachelor,Male,46,73730,73730.0,0,57240.0,24
266326,Nova,Bachelor,Male,0,0,0.0,0,58589.0,24
117456,Star,College,Female,51,77607,77607.0,944,73262.0,24
434621,Nova,Bachelor,Female,36,64417,64417.0,861,67445.0,24
307033,Aurora,High School Or Below,Female,31,54118,54118.0,1777,71630.0,24
730088,Nova,Bachelor,Female,32,50573,50573.0,931,77565.0,24
165138,Star,College,Male,33,64284,64284.0,392,73262.0,24
478785,Star,College,Male,21,35758,35758.0,0,73262.0,24
841770,Nova,Bachelor,Female,5,9558,9558.0,0,97372.0,24
498028,Aurora,Bachelor,Female,27,39332,39332.0,1058,75624.0,24
927202,Star,Bachelor,Female,52,88705,88705.0,0,78316.0,24
747655,Nova,Bachelor,Female,0,0,0.0,0,57397.0,24
409989,Star,College,Female,9,13753,13753.0,449,73262.0,24
592515,Star,Bachelor,Male,0,0,0.0,0,74713.0,24
490774,Star,Bachelor,Female,39,56774,56774.0,1691,54384.0,24
670985,Nova,High School Or Below,Male,41,69631,69631.0,1533,54033.0,24
215089,Nova,Bachelor,Male,43,67069,67069.0,1967,58831.0,24
578114,Star,College,Male,31,41532,41532.0,771,73262.0,24
583670,Star,Bachelor,Male,37,49566,49566.0,464,50398.0,24
750280,Nova,Bachelor,Male,48,59499,59499.0,1352,58717.0,24
131673,Nova,Bachelor,Female,41,63575,63575.0,1742,65885.0,24
536671,Star,College,Male,50,77124,77124.0,0,73262.0,24
217235,Star,Bachelor,Female,0,0,0.0,0,83830.0,24
431514,Star,College,Male,11,11961,11961.0,344,73262.0,24
703937,Star,Bachelor,Female,54,77692,77692.0,893,79192.0,24
302186,Nova,College,Female,35,50050,50050.0,625,73262.0,24
208584,Aurora,College,Male,30,57168,57168.0,1074,73262.0,24
140891,Star,Bachelor,Female,45,75970,75970.0,0,49407.0,24
691262,Aurora,Doctor,Male,19,27920,27920.0,0,139352.0,24
484317,Star,Bachelor,Female,39,63342,63342.0,1452,51579.0,24
896592,Aurora,Master,Female,47,83183,83183.0,1031,77085.0,24
319768,Star,College,Male,42,64710,97065.0,434,73262.0,11
349838,Star,College,Male,33,61509,61509.0,0,73262.0,24
575411,Star,Bachelor,Female,0,0,0.0,0,81205.0,24
683250,Nova,Bachelor,Male,0,0,0.0,0,74756.0,24
358255,Star,Bachelor,Female,0,0,0.0,0,70560.0,24
573078,Star,College,Female,11,13406,13406.0,608,73262.0,24
464394,Star,Doctor,Female,35,58886,58886.0,564,145343.0,24
243273,Aurora,Bachelor,Male,0,0,0.0,0,103105.0,24
193519,Aurora,Bachelor,Female,56,78784,114207.0,0,24287.0,11
445451,Star,College,Female,37,46249,46249.0,494,73262.0,24
204840,Aurora,Bachelor,Female,0,0,0.0,0,72817.0,24
998465,Star,Bachelor,Female,30,37153,37153.0,0,47966.0,24
397242,Star,Bachelor,Female,18,30183,30183.0,410,48626.0,24
651469,Star,Bachelor,Male,0,0,0.0,0,71412.0,24
672893,Aurora,Bachelor,Female,27,37750,37750.0,686,50098.0,24
902200,Star,Bachelor,Male,0,0,0.0,0,81820.0,24
611667,Aurora,Bachelor,Female,72,112085,144516.0,1220,68150.0,11
603009,Star,College,Male,37,64078,96117.0,617,73262.0,11
556755,Aurora,Bachelor,Female,0,0,0.0,0,94119.0,24
451528,Star,College,Male,51,77163,105732.0,696,73262.0,11
432655,Aurora,Bachelor,Male,28,39765,54594.0,0,71870.0,11
943804,Star,College,Female,54,65239,64986.0,936,73262.0,11
192543,Star,Bachelor,Male,46,56750,56750.0,3325,82415.0,24
925164,Star,Bachelor,Male,12,22161,22161.0,1366,72202.0,24
